# ATOM = 2 (spec = C )
# NDIV =     2000 dE=      0.01500750
#    energy (ev)        dos_total           orb-1            orb-2            orb-3            orb-4
     -5.21760880       0.33013127      0.01557059       0.09640220       0.09640318       0.12175530
     -5.20260130       0.32936018      0.01547148       0.09598759       0.09598893       0.12191219
     -5.18759380       0.32864112      0.01538733       0.09559919       0.09560081       0.12205379
     -5.17258629       0.32792659      0.01530828       0.09520906       0.09521085       0.12219840
     -5.15757879       0.32717454      0.01522330       0.09479265       0.09479451       0.12236408
     -5.14257129       0.32635825      0.01512328       0.09433623       0.09433807       0.12256067
     -5.12756378       0.32547159      0.01500352       0.09384058       0.09384231       0.12278517
     -5.11255628       0.32452925      0.01486508       0.09332000       0.09332154       0.12302263
     -5.09754877       0.32356224      0.01471438       0.09279719       0.09279850       0.12325217
     -5.08254127       0.32261010      0.01456139       0.09229585       0.09229690       0.12345596
     -5.06753377       0.32171129      0.01441678       0.09183337       0.09183416       0.12362699
     -5.05252626       0.32089372      0.01428881       0.09141596       0.09141649       0.12377246
     -5.03751876       0.32016733      0.01418103       0.09103739       0.09103769       0.12391122
     -5.02251126       0.31952074      0.01409121       0.09068170       0.09068180       0.12406603
     -5.00750375       0.31892319      0.01401211       0.09032858       0.09032853       0.12425397
     -4.99249625       0.31833192      0.01393362       0.08995972       0.08995955       0.12447903
     -4.97748874       0.31770358      0.01384572       0.08956407       0.08956383       0.12472997
     -4.96248124       0.31700679      0.01374140       0.08914053       0.08914025       0.12498462
     -4.94747374       0.31623192      0.01361860       0.08869736       0.08869706       0.12521890
     -4.93246623       0.31539491      0.01348071       0.08824882       0.08824854       0.12541683
     -4.91745873       0.31453331      0.01333542       0.08781032       0.08781007       0.12557750
     -4.90245123       0.31369555      0.01319249       0.08739369       0.08739348       0.12571589
     -4.88744372       0.31292626      0.01306088       0.08700423       0.08700407       0.12585708
     -4.87243622       0.31225262      0.01294631       0.08664011       0.08664001       0.12602620
     -4.85742871       0.31167581      0.01284968       0.08629407       0.08629404       0.12623802
     -4.84242121       0.31117040      0.01276694       0.08595640       0.08595644       0.12649062
     -4.82741371       0.31069193      0.01269028       0.08561791       0.08561804       0.12676570
     -4.81240620       0.31019023      0.01261040       0.08527197       0.08527220       0.12703566
     -4.79739870       0.30962437      0.01251913       0.08491517       0.08491549       0.12727457
     -4.78239120       0.30897491      0.01241171       0.08454699       0.08454740       0.12746880
     -4.76738369       0.30824967      0.01228814       0.08416910       0.08416959       0.12762284
     -4.75237619       0.30748148      0.01215312       0.08378491       0.08378548       0.12775796
     -4.73736868       0.30671839      0.01201472       0.08339950       0.08340010       0.12790406
     -4.72236118       0.30600929      0.01188198       0.08301940       0.08302002       0.12808789
     -4.70735368       0.30538899      0.01176233       0.08265189       0.08265251       0.12832226
     -4.69234617       0.30486732      0.01165939       0.08230338       0.08230397       0.12860059
     -4.67733867       0.30442577      0.01157202       0.08197706       0.08197763       0.12889907
     -4.66233117       0.30402296      0.01149465       0.08167102       0.08167155       0.12918574
     -4.64732366       0.30360746      0.01141900       0.08137752       0.08137801       0.12943293
     -4.63231616       0.30313419      0.01133650       0.08108444       0.08108490       0.12962834
     -4.61730865       0.30257879      0.01124081       0.08077868       0.08077911       0.12978019
     -4.60230115       0.30194545      0.01112963       0.08045046       0.08045088       0.12991448
     -4.58729365       0.30126520      0.01100525       0.08009717       0.08009757       0.13006520
     -4.57228614       0.30058539      0.01087389       0.07972494       0.07972534       0.13026123
     -4.55727864       0.29995387      0.01074375       0.07934740       0.07934778       0.13051494
     -4.54227114       0.29940335      0.01062266       0.07898160       0.07898199       0.13081709
     -4.52726363       0.29894129      0.01051578       0.07864259       0.07864297       0.13113995
     -4.51225613       0.29854849      0.01042409       0.07833820       0.07833857       0.13144763
     -4.49724862       0.29818650      0.01034423       0.07806605       0.07806641       0.13170982
     -4.48224112       0.29781095      0.01026946       0.07781381       0.07781416       0.13191351
     -4.46723362       0.29738606      0.01019174       0.07756279       0.07756311       0.13206842
     -4.45222611       0.29689558      0.01010413       0.07729377       0.07729404       0.13220363
     -4.43721861       0.29634674      0.01000283       0.07699338       0.07699359       0.13235694
     -4.42221111       0.29576659      0.00988831       0.07665879       0.07665894       0.13256055
     -4.40720360       0.29519215      0.00976508       0.07629913       0.07629919       0.13282876
     -4.39219610       0.29465808      0.00964030       0.07593281       0.07593278       0.13315220
     -4.37718859       0.29418568      0.00952152       0.07558166       0.07558154       0.13350096
     -4.36218109       0.29377671      0.00941445       0.07526348       0.07526327       0.13383551
     -4.34717359       0.29341388      0.00932121       0.07498574       0.07498545       0.13412148
     -4.33216608       0.29306752      0.00923980       0.07474271       0.07474237       0.13434264
     -4.31715858       0.29270628      0.00916478       0.07451725       0.07451685       0.13450740
     -4.30215108       0.29230802      0.00908905       0.07428671       0.07428627       0.13464599
     -4.28714357       0.29186717      0.00900600       0.07403101       0.07403055       0.13479961
     -4.27213607       0.29139583      0.00891151       0.07373977       0.07373931       0.13500524
     -4.25712856       0.29091815      0.00880517       0.07341584       0.07341538       0.13528176
     -4.24212106       0.29046024      0.00869024       0.07307386       0.07307341       0.13562273
     -4.22711356       0.29003957      0.00857261       0.07273456       0.07273412       0.13599829
     -4.21210605       0.28965837      0.00845886       0.07241702       0.07241659       0.13636591
     -4.19709855       0.28930377      0.00835426       0.07213203       0.07213160       0.13668588
     -4.18209105       0.28895470      0.00826120       0.07187896       0.07187851       0.13693602
     -4.16708354       0.28859228      0.00817851       0.07164707       0.07164657       0.13712013
     -4.15207604       0.28820895      0.00810195       0.07142029       0.07141972       0.13726698
     -4.13706853       0.28781177      0.00802565       0.07118331       0.07118264       0.13742018
     -4.12206103       0.28741842      0.00794394       0.07092643       0.07092566       0.13762239
     -4.10705353       0.28704758      0.00785315       0.07064775       0.07064686       0.13789982
     -4.09204602       0.28670862      0.00775263       0.07035232       0.07035133       0.13825234
     -4.07703852       0.28639575      0.00764488       0.07004934       0.07004829       0.13865325
     -4.06203102       0.28608997      0.00753461       0.06974892       0.06974787       0.13905857
     -4.04702351       0.28576799      0.00742724       0.06945947       0.06945851       0.13942277
     -4.03201601       0.28541412      0.00732714       0.06918624       0.06918545       0.13971529
     -4.01700850       0.28502905      0.00723634       0.06893074       0.06893022       0.13993175
     -4.00200100       0.28463122      0.00715395       0.06869073       0.06869056       0.14009597
     -3.98699350       0.28424956      0.00707662       0.06846049       0.06846074       0.14025172
     -3.97198599       0.28391094      0.00699959       0.06823169       0.06823239       0.14044727
     -3.95697849       0.28362791      0.00691835       0.06799513       0.06799631       0.14071812
     -3.94197099       0.28339247      0.00682999       0.06774339       0.06774501       0.14107407
     -3.92696348       0.28317865      0.00673411       0.06747353       0.06747555       0.14149546
     -3.91195598       0.28295273      0.00663285       0.06718888       0.06719123       0.14193977
     -3.89694847       0.28268658      0.00653008       0.06689865       0.06690124       0.14235662
     -3.88194097       0.28236861      0.00643011       0.06661510       0.06661783       0.14270558
     -3.86693347       0.28200795      0.00633621       0.06634910       0.06635187       0.14297077
     -3.85192596       0.28163072      0.00624963       0.06610579       0.06610850       0.14316680
     -3.83691846       0.28127036      0.00616924       0.06588231       0.06588486       0.14333395
     -3.82191096       0.28095591      0.00609201       0.06566868       0.06567098       0.14352424
     -3.80690345       0.28070248      0.00601412       0.06545164       0.06545361       0.14378311
     -3.79189595       0.28050682      0.00593228       0.06521981       0.06522139       0.14413333
     -3.77688844       0.28034887      0.00584478       0.06496813       0.06496927       0.14456669
     -3.76188094       0.28019821      0.00575199       0.06469951       0.06470018       0.14504653
     -3.74687344       0.28002347      0.00565614       0.06442334       0.06442355       0.14552044
     -3.73186593       0.27980180      0.00556041       0.06415157       0.06415133       0.14593850
     -3.71685843       0.27952602      0.00546785       0.06389396       0.06389334       0.14627087
     -3.70185093       0.27920738      0.00538031       0.06365471       0.06365378       0.14651858
     -3.68684342       0.27887292      0.00529788       0.06343137       0.06343021       0.14671346
     -3.67183592       0.27855778      0.00521900       0.06321635       0.06321507       0.14690736
     -3.65682841       0.27829430      0.00514110       0.06300012       0.06299883       0.14715425
     -3.64182091       0.27810120      0.00506156       0.06277474       0.06277351       0.14749138
     -3.62681341       0.27797648      0.00497864       0.06253638       0.06253530       0.14792615
     -3.61180590       0.27789686      0.00489204       0.06228625       0.06228538       0.14843319
     -3.59679840       0.27782457      0.00480289       0.06202968       0.06202905       0.14896295
     -3.58179090       0.27771958      0.00471324       0.06177402       0.06177364       0.14945869
     -3.56678339       0.27755330      0.00462526       0.06152597       0.06152584       0.14987622
     -3.55177589       0.27731877      0.00454048       0.06128941       0.06128951       0.15019936
     -3.53676838       0.27703384      0.00445923       0.06106421       0.06106451       0.15044590
     -3.52176088       0.27673582      0.00438064       0.06084647       0.06084692       0.15066178
     -3.50675338       0.27646929      0.00430308       0.06063008       0.06063065       0.15090548
     -3.49174587       0.27627137      0.00422478       0.06040902       0.06040967       0.15122790
     -3.47673837       0.27615912      0.00414449       0.06017958       0.06018029       0.15165476
     -3.46173087       0.27612348      0.00406192       0.05994167       0.05994243       0.15217746
     -3.44672336       0.27613172      0.00397774       0.05969869       0.05969948       0.15275581
     -3.43171586       0.27613769      0.00389324       0.05945602       0.05945684       0.15333160
     -3.41670835       0.27609676      0.00380976       0.05921879       0.05921964       0.15384857
     -3.40170085       0.27598063      0.00372821       0.05898983       0.05899071       0.15427187
     -3.38669335       0.27578729      0.00364879       0.05876866       0.05876960       0.15460024
     -3.37168584       0.27554275      0.00357094       0.05855198       0.05855297       0.15486686
     -3.35667834       0.27529340      0.00349371       0.05833520       0.05833624       0.15512825
     -3.34167084       0.27509129      0.00341616       0.05811446       0.05811555       0.15544512
     -3.32666333       0.27497680      0.00333773       0.05788815       0.05788930       0.15586161
     -3.31165583       0.27496437      0.00325844       0.05765735       0.05765853       0.15639005
     -3.29664832       0.27503653      0.00317875       0.05742504       0.05742624       0.15700650
     -3.28164082       0.27514862      0.00309938       0.05719468       0.05719587       0.15765869
     -3.26663332       0.27524316      0.00302092       0.05696867       0.05696982       0.15828375
     -3.25162581       0.27526935      0.00294363       0.05674747       0.05674858       0.15882967
     -3.23661831       0.27520105      0.00286736       0.05652969       0.05653072       0.15927327
     -3.22161081       0.27504681      0.00279169       0.05631288       0.05631380       0.15962844
     -3.20660330       0.27484812      0.00271612       0.05609474       0.05609553       0.15994173
     -3.19159580       0.27466596      0.00264027       0.05587409       0.05587473       0.16027686
     -3.17658829       0.27456005      0.00256407       0.05565119       0.05565167       0.16069311
     -3.16158079       0.27456803      0.00248769       0.05542743       0.05542773       0.16122517
     -3.14657329       0.27469172      0.00241144       0.05520451       0.05520463       0.16187114
     -3.13156578       0.27489585      0.00233561       0.05498365       0.05498359       0.16259300
     -3.11655828       0.27511967      0.00226038       0.05476511       0.05476489       0.16332929
     -3.10155078       0.27529789      0.00218573       0.05454825       0.05454789       0.16401602
     -3.08654327       0.27538348      0.00211154       0.05433197       0.05433148       0.16460849
     -3.07153577       0.27536441      0.00203765       0.05411528       0.05411469       0.16509679
     -3.05652826       0.27526834      0.00196395       0.05389776       0.05389709       0.16550954
     -3.04152076       0.27515350      0.00189042       0.05367960       0.05367888       0.16590460
     -3.02651326       0.27508885      0.00181712       0.05346137       0.05346064       0.16634972
     -3.01150575       0.27513049      0.00174414       0.05324370       0.05324300       0.16689965
     -2.99649825       0.27530229      0.00167155       0.05302689       0.05302625       0.16757760
     -2.98149075       0.27558767      0.00159937       0.05281084       0.05281030       0.16836715
     -2.96648324       0.27593510      0.00152758       0.05259512       0.05259472       0.16921768
     -2.95147574       0.27627551      0.00145611       0.05237912       0.05237887       0.17006141
     -2.93646823       0.27654549      0.00138491       0.05216209       0.05216201       0.17083648
     -2.92146073       0.27670827      0.00131394       0.05194305       0.05194313       0.17150815
     -2.90645323       0.27676517      0.00124321       0.05172037       0.05172060       0.17208099
     -2.89144572       0.27675326      0.00117274       0.05149114       0.05149150       0.17259788
     -2.87643822       0.27672954      0.00110255       0.05125033       0.05125080       0.17312585
     -2.86143072       0.27674642      0.00103268       0.05098971       0.05099024       0.17373379
     -2.84642321       0.27682604      0.00096317       0.05069656       0.05069712       0.17446920
     -2.83141571       0.27694130      0.00089406       0.05035231       0.05035286       0.17534207
     -2.81640820       0.27700974      0.00082545       0.04993115       0.04993167       0.17632147
     -2.80140070       0.27690193      0.00075747       0.04939906       0.04939954       0.17734586
     -2.78639320       0.27646204      0.00069030       0.04871363       0.04871405       0.17834407
     -2.77138569       0.27553460      0.00062421       0.04782520       0.04782555       0.17925965
     -2.75637819       0.27398997      0.00055951       0.04667983       0.04668012       0.18007052
     -2.74137069       0.27174237      0.00049662       0.04522423       0.04522447       0.18079705
     -2.72636318       0.26875704      0.00043598       0.04341249       0.04341268       0.18149589
     -2.71135568       0.26504722      0.00037811       0.04121380       0.04121396       0.18224134
     -2.69634817       0.26066460      0.00032354       0.03862013       0.03862027       0.18310066
     -2.68134067       0.25568875      0.00027281       0.03565219       0.03565231       0.18411145
     -2.66633317       0.25022012      0.00022637       0.03236228       0.03236238       0.18526908
     -2.65132566       0.24437899      0.00018462       0.02883298       0.02883308       0.18652831
     -2.63631816       0.23830921      0.00014781       0.02517123       0.02517132       0.18781886
     -2.62131066       0.23218274      0.00011601       0.02149851       0.02149859       0.18906963
     -2.60630315       0.22619987      0.00008917       0.01793851       0.01793858       0.19023361
     -2.59129565       0.22058074      0.00006705       0.01460443       0.01460450       0.19130477
     -2.57628814       0.21554658      0.00004927       0.01158800       0.01158805       0.19232126
     -2.56128064       0.21129292      0.00003534       0.00895196       0.00895200       0.19335362
     -2.54627314       0.20796074      0.00002473       0.00672705       0.00672709       0.19448188
     -2.53126563       0.20561298      0.00001686       0.00491343       0.00491346       0.19576923
     -2.51625813       0.20422397      0.00001120       0.00348576       0.00348578       0.19724124
     -2.50125063       0.20368606      0.00000723       0.00240047       0.00240048       0.19887788
     -2.48624312       0.20383321      0.00000455       0.00160378       0.00160379       0.20062109
     -2.47123562       0.20447664      0.00000278       0.00103906       0.00103907       0.20239572
     -2.45622811       0.20544343      0.00000165       0.00065254       0.00065254       0.20413671
     -2.44122061       0.20660843      0.00000095       0.00039707       0.00039708       0.20581333
     -2.42621311       0.20791091      0.00000053       0.00023404       0.00023405       0.20744229
     -2.41120560       0.20935240      0.00000029       0.00013359       0.00013359       0.20908493
     -2.39619810       0.21097721      0.00000015       0.00007382       0.00007382       0.21082943
     -2.38119060       0.21284299      0.00000008       0.00003948       0.00003948       0.21276395
     -2.36618309       0.21499095      0.00000004       0.00002043       0.00002043       0.21495005
     -2.35117559       0.21742598      0.00000002       0.00001023       0.00001023       0.21740550
     -2.33616808       0.22011294      0.00000001       0.00000496       0.00000496       0.22010302
     -2.32116058       0.22299033      0.00000000       0.00000232       0.00000232       0.22298568
     -2.30615308       0.22599643      0.00000000       0.00000105       0.00000105       0.22599432
     -2.29114557       0.22909885      0.00000000       0.00000046       0.00000046       0.22909793
     -2.27613807       0.23231714      0.00000000       0.00000020       0.00000020       0.23231675
     -2.26113057       0.23573008      0.00000000       0.00000008       0.00000008       0.23572992
     -2.24612306       0.23946458      0.00000000       0.00000003       0.00000003       0.23946452
     -2.23111556       0.24366862      0.00000000       0.00000001       0.00000001       0.24366860
     -2.21610805       0.24847594      0.00000000       0.00000000       0.00000000       0.24847594
     -2.20110055       0.25397254      0.00000000       0.00000000       0.00000000       0.25397254
     -2.18609305       0.26017374      0.00000000       0.00000000       0.00000000       0.26017374
     -2.17108554       0.26701678      0.00000000       0.00000000       0.00000000       0.26701678
     -2.15607804       0.27436819      0.00000000       0.00000000       0.00000000       0.27436819
     -2.14107054       0.28204047      0.00000000       0.00000000       0.00000000       0.28204047
     -2.12606303       0.28981012      0.00000000       0.00000000       0.00000000       0.28981012
     -2.11105553       0.29743008      0.00000000       0.00000000       0.00000000       0.29743008
     -2.09604802       0.30463340      0.00000000       0.00000000       0.00000000       0.30463340
     -2.08104052       0.31113072      0.00000000       0.00000000       0.00000000       0.31113072
     -2.06603302       0.31660830      0.00000000       0.00000000       0.00000000       0.31660830
     -2.05102551       0.32073549      0.00000000       0.00000000       0.00000000       0.32073549
     -2.03601801       0.32318803      0.00000000       0.00000000       0.00000000       0.32318803
     -2.02101051       0.32368817      0.00000000       0.00000000       0.00000000       0.32368817
     -2.00600300       0.32205508      0.00000000       0.00000000       0.00000000       0.32205508
     -1.99099550       0.31825269      0.00000000       0.00000000       0.00000000       0.31825269
     -1.97598799       0.31241959      0.00000000       0.00000000       0.00000000       0.31241959
     -1.96098049       0.30486804      0.00000000       0.00000000       0.00000000       0.30486804
     -1.94597299       0.29604715      0.00000000       0.00000000       0.00000000       0.29604715
     -1.93096548       0.28647572      0.00000000       0.00000000       0.00000000       0.28647572
     -1.91595798       0.27666007      0.00000000       0.00000000       0.00000000       0.27666007
     -1.90095048       0.26701816      0.00000000       0.00000000       0.00000000       0.26701816
     -1.88594297       0.25782977      0.00000000       0.00000000       0.00000000       0.25782977
     -1.87093547       0.24922502      0.00000000       0.00000000       0.00000000       0.24922502
     -1.85592796       0.24121102      0.00000000       0.00000000       0.00000000       0.24121102
     -1.84092046       0.23372444      0.00000000       0.00000000       0.00000000       0.23372444
     -1.82591296       0.22669003      0.00000000       0.00000000       0.00000000       0.22669003
     -1.81090545       0.22006472      0.00000000       0.00000000       0.00000000       0.22006472
     -1.79589795       0.21385413      0.00000000       0.00000000       0.00000000       0.21385413
     -1.78089045       0.20809936      0.00000000       0.00000000       0.00000000       0.20809936
     -1.76588294       0.20284416      0.00000000       0.00000000       0.00000000       0.20284416
     -1.75087544       0.19809878      0.00000000       0.00000000       0.00000000       0.19809878
     -1.73586793       0.19381740      0.00000000       0.00000000       0.00000000       0.19381740
     -1.72086043       0.18989903      0.00000000       0.00000000       0.00000000       0.18989903
     -1.70585293       0.18621163      0.00000000       0.00000000       0.00000000       0.18621163
     -1.69084542       0.18262961      0.00000000       0.00000000       0.00000000       0.18262961
     -1.67583792       0.17906969      0.00000000       0.00000000       0.00000000       0.17906969
     -1.66083042       0.17551118      0.00000000       0.00000000       0.00000000       0.17551118
     -1.64582291       0.17199335      0.00000000       0.00000000       0.00000000       0.17199335
     -1.63081541       0.16859163      0.00000000       0.00000000       0.00000000       0.16859163
     -1.61580790       0.16538242      0.00000000       0.00000000       0.00000000       0.16538242
     -1.60080040       0.16241008      0.00000000       0.00000000       0.00000000       0.16241008
     -1.58579290       0.15966818      0.00000000       0.00000000       0.00000000       0.15966818
     -1.57078539       0.15710117      0.00000000       0.00000000       0.00000000       0.15710117
     -1.55577789       0.15462462      0.00000000       0.00000000       0.00000000       0.15462462
     -1.54077039       0.15215538      0.00000000       0.00000000       0.00000000       0.15215538
     -1.52576288       0.14964004      0.00000000       0.00000000       0.00000000       0.14964004
     -1.51075538       0.14707110      0.00000000       0.00000000       0.00000000       0.14707110
     -1.49574787       0.14448564      0.00000000       0.00000000       0.00000000       0.14448564
     -1.48074037       0.14194781      0.00000000       0.00000000       0.00000000       0.14194781
     -1.46573287       0.13952257      0.00000000       0.00000000       0.00000000       0.13952257
     -1.45072536       0.13725059      0.00000000       0.00000000       0.00000000       0.13725059
     -1.43571786       0.13513351      0.00000000       0.00000000       0.00000000       0.13513351
     -1.42071036       0.13313432      0.00000000       0.00000000       0.00000000       0.13313432
     -1.40570285       0.13119193      0.00000000       0.00000000       0.00000000       0.13119193
     -1.39069535       0.12924380      0.00000000       0.00000000       0.00000000       0.12924380
     -1.37568784       0.12724806      0.00000000       0.00000000       0.00000000       0.12724806
     -1.36068034       0.12519696      0.00000000       0.00000000       0.00000000       0.12519696
     -1.34567284       0.12311725      0.00000000       0.00000000       0.00000000       0.12311725
     -1.33066533       0.12105800      0.00000000       0.00000000       0.00000000       0.12105800
     -1.31565783       0.11907098      0.00000000       0.00000000       0.00000000       0.11907098
     -1.30065033       0.11719101      0.00000000       0.00000000       0.00000000       0.11719101
     -1.28564282       0.11542354      0.00000000       0.00000000       0.00000000       0.11542354
     -1.27063532       0.11374367      0.00000000       0.00000000       0.00000000       0.11374367
     -1.25562781       0.11210629      0.00000000       0.00000000       0.00000000       0.11210629
     -1.24062031       0.11046315      0.00000000       0.00000000       0.00000000       0.11046315
     -1.22561281       0.10878035      0.00000000       0.00000000       0.00000000       0.10878035
     -1.21060530       0.10704968      0.00000000       0.00000000       0.00000000       0.10704968
     -1.19559780       0.10529001      0.00000000       0.00000000       0.00000000       0.10529001
     -1.18059030       0.10353870      0.00000000       0.00000000       0.00000000       0.10353870
     -1.16558279       0.10183657      0.00000000       0.00000000       0.00000000       0.10183657
     -1.15057529       0.10021240      0.00000000       0.00000000       0.00000000       0.10021240
     -1.13556778       0.09867258      0.00000000       0.00000000       0.00000000       0.09867258
     -1.12056028       0.09719950      0.00000000       0.00000000       0.00000000       0.09719950
     -1.10555278       0.09575902      0.00000000       0.00000000       0.00000000       0.09575902
     -1.09054527       0.09431369      0.00000000       0.00000000       0.00000000       0.09431369
     -1.07553777       0.09283652      0.00000000       0.00000000       0.00000000       0.09283652
     -1.06053027       0.09132036      0.00000000       0.00000000       0.00000000       0.09132036
     -1.04552276       0.08977939      0.00000000       0.00000000       0.00000000       0.08977939
     -1.03051526       0.08824255      0.00000000       0.00000000       0.00000000       0.08824255
     -1.01550775       0.08674183      0.00000000       0.00000000       0.00000000       0.08674183
     -1.00050025       0.08529996      0.00000000       0.00000000       0.00000000       0.08529996
     -0.98549275       0.08392213      0.00000000       0.00000000       0.00000000       0.08392213
     -0.97048524       0.08259468      0.00000000       0.00000000       0.00000000       0.08259468
     -0.95547774       0.08129103      0.00000000       0.00000000       0.00000000       0.08129103
     -0.94047024       0.07998211      0.00000000       0.00000000       0.00000000       0.07998211
     -0.92546273       0.07864740      0.00000000       0.00000000       0.00000000       0.07864740
     -0.91045523       0.07728207      0.00000000       0.00000000       0.00000000       0.07728207
     -0.89544772       0.07589795      0.00000000       0.00000000       0.00000000       0.07589795
     -0.88044022       0.07451808      0.00000000       0.00000000       0.00000000       0.07451808
     -0.86543272       0.07316722      0.00000000       0.00000000       0.00000000       0.07316722
     -0.85042521       0.07186216      0.00000000       0.00000000       0.00000000       0.07186216
     -0.83541771       0.07060561      0.00000000       0.00000000       0.00000000       0.07060561
     -0.82041021       0.06938571      0.00000000       0.00000000       0.00000000       0.06938571
     -0.80540270       0.06818122      0.00000000       0.00000000       0.00000000       0.06818122
     -0.79039520       0.06697008      0.00000000       0.00000000       0.00000000       0.06697008
     -0.77538769       0.06573779      0.00000000       0.00000000       0.00000000       0.06573779
     -0.76038019       0.06448258      0.00000000       0.00000000       0.00000000       0.06448258
     -0.74537269       0.06321524      0.00000000       0.00000000       0.00000000       0.06321524
     -0.73036518       0.06195428      0.00000000       0.00000000       0.00000000       0.06195428
     -0.71535768       0.06071821      0.00000000       0.00000000       0.00000000       0.06071821
     -0.70035018       0.05951829      0.00000000       0.00000000       0.00000000       0.05951829
     -0.68534267       0.05835441      0.00000000       0.00000000       0.00000000       0.05835441
     -0.67033517       0.05721561      0.00000000       0.00000000       0.00000000       0.05721561
     -0.65532766       0.05608484      0.00000000       0.00000000       0.00000000       0.05608484
     -0.64032016       0.05494588      0.00000000       0.00000000       0.00000000       0.05494588
     -0.62531266       0.05378960      0.00000000       0.00000000       0.00000000       0.05378960
     -0.61030515       0.05261716      0.00000000       0.00000000       0.00000000       0.05261716
     -0.59529765       0.05143897      0.00000000       0.00000000       0.00000000       0.05143897
     -0.58029015       0.05026999      0.00000000       0.00000000       0.00000000       0.05026999
     -0.56528264       0.04912343      0.00000000       0.00000000       0.00000000       0.04912343
     -0.55027514       0.04800546      0.00000000       0.00000000       0.00000000       0.04800546
     -0.53526763       0.04691298      0.00000000       0.00000000       0.00000000       0.04691298
     -0.52026013       0.04583536      0.00000000       0.00000000       0.00000000       0.04583536
     -0.50525263       0.04475907      0.00000000       0.00000000       0.00000000       0.04475907
     -0.49024512       0.04367336      0.00000000       0.00000000       0.00000000       0.04367336
     -0.47523762       0.04257439      0.00000000       0.00000000       0.00000000       0.04257439
     -0.46023012       0.04146631      0.00000000       0.00000000       0.00000000       0.04146631
     -0.44522261       0.04035901      0.00000000       0.00000000       0.00000000       0.04035901
     -0.43021511       0.03926353      0.00000000       0.00000000       0.00000000       0.03926353
     -0.41520760       0.03818745      0.00000000       0.00000000       0.00000000       0.03818745
     -0.40020010       0.03713195      0.00000000       0.00000000       0.00000000       0.03713195
     -0.38519260       0.03609177      0.00000000       0.00000000       0.00000000       0.03609177
     -0.37018509       0.03505781      0.00000000       0.00000000       0.00000000       0.03505781
     -0.35517759       0.03402116      0.00000000       0.00000000       0.00000000       0.03402116
     -0.34017009       0.03297658      0.00000000       0.00000000       0.00000000       0.03297658
     -0.32516258       0.03192435      0.00000000       0.00000000       0.00000000       0.03192435
     -0.31015508       0.03086954      0.00000000       0.00000000       0.00000000       0.03086954
     -0.29514757       0.02981953      0.00000000       0.00000000       0.00000000       0.02981953
     -0.28014007       0.02878077      0.00000000       0.00000000       0.00000000       0.02878077
     -0.26513257       0.02775626      0.00000000       0.00000000       0.00000000       0.02775626
     -0.25012506       0.02674459      0.00000000       0.00000000       0.00000000       0.02674459
     -0.23511756       0.02574089      0.00000000       0.00000000       0.00000000       0.02574089
     -0.22011006       0.02473902      0.00000000       0.00000000       0.00000000       0.02473902
     -0.20510255       0.02373405      0.00000000       0.00000000       0.00000000       0.02373405
     -0.19009505       0.02272404      0.00000000       0.00000000       0.00000000       0.02272404
     -0.17508754       0.02171054      0.00000000       0.00000000       0.00000000       0.02171054
     -0.16008004       0.02069762      0.00000000       0.00000000       0.00000000       0.02069762
     -0.14507254       0.01969011      0.00000000       0.00000000       0.00000000       0.01969011
     -0.13006503       0.01869162      0.00000000       0.00000000       0.00000000       0.01869162
     -0.11505753       0.01770326      0.00000000       0.00000000       0.00000000       0.01770326
     -0.10005003       0.01672338      0.00000000       0.00000000       0.00000000       0.01672338
     -0.08504252       0.01574852      0.00000000       0.00000000       0.00000000       0.01574852
     -0.07003502       0.01477509      0.00000000       0.00000000       0.00000000       0.01477509
     -0.05502751       0.01380114      0.00000000       0.00000000       0.00000000       0.01380114
     -0.04002001       0.01282763      0.00000000       0.00000000       0.00000000       0.01282763
     -0.02501251       0.01185887      0.00000000       0.00000000       0.00000000       0.01185887
     -0.01000500       0.01090195      0.00000000       0.00000000       0.00000000       0.01090195
      0.00500250       0.00996565      0.00000000       0.00000000       0.00000000       0.00996565
      0.02001001       0.00905934      0.00000000       0.00000000       0.00000000       0.00905934
      0.03501751       0.00819227      0.00000000       0.00000000       0.00000000       0.00819227
      0.05002501       0.00737370      0.00000000       0.00000000       0.00000000       0.00737370
      0.06503252       0.00661361      0.00000000       0.00000000       0.00000000       0.00661361
      0.08004002       0.00592367      0.00000000       0.00000000       0.00000000       0.00592367
      0.09504752       0.00531781      0.00000000       0.00000000       0.00000000       0.00531781
      0.11005503       0.00481200      0.00000000       0.00000000       0.00000000       0.00481200
      0.12506253       0.00442284      0.00000000       0.00000000       0.00000000       0.00442284
      0.14007004       0.00416545      0.00000000       0.00000000       0.00000000       0.00416545
      0.15507754       0.00405089      0.00000000       0.00000000       0.00000000       0.00405089
      0.17008504       0.00408418      0.00000000       0.00000000       0.00000000       0.00408418
      0.18509255       0.00426323      0.00000000       0.00000000       0.00000000       0.00426323
      0.20010005       0.00457925      0.00000000       0.00000000       0.00000000       0.00457925
      0.21510755       0.00501837      0.00000000       0.00000000       0.00000000       0.00501837
      0.23011506       0.00556409      0.00000000       0.00000000       0.00000000       0.00556409
      0.24512256       0.00619967      0.00000000       0.00000000       0.00000000       0.00619967
      0.26013007       0.00690998      0.00000000       0.00000000       0.00000000       0.00690998
      0.27513757       0.00768227      0.00000000       0.00000000       0.00000000       0.00768227
