# ATOM = 1 (spec = C )
# NDIV =     2000 dE=      0.01500750
#    energy (ev)        dos_total           orb-1            orb-2            orb-3            orb-4
     -5.50275138       0.35087650      0.01800185       0.10726212       0.10726212       0.11835041
     -5.48774387       0.34963423      0.01787497       0.10661945       0.10661945       0.11852036
     -5.47273637       0.34840485      0.01774646       0.10598383       0.10598383       0.11869073
     -5.45772886       0.34718857      0.01761654       0.10535513       0.10535513       0.11886177
     -5.44272136       0.34598875      0.01748594       0.10473453       0.10473453       0.11903374
     -5.42771386       0.34481058      0.01735577       0.10412400       0.10412400       0.11920681
     -5.41270635       0.34365924      0.01722716       0.10352558       0.10352558       0.11938093
     -5.39769885       0.34253813      0.01710092       0.10294066       0.10294066       0.11955588
     -5.38269135       0.34144762      0.01697736       0.10236945       0.10236945       0.11973137
     -5.36768384       0.34038482      0.01685615       0.10181078       0.10181078       0.11990711
     -5.35267634       0.33934431      0.01673645       0.10126242       0.10126242       0.12008302
     -5.33766883       0.33831965      0.01661713       0.10072163       0.10072163       0.12025926
     -5.32266133       0.33730511      0.01649711       0.10018591       0.10018591       0.12043617
     -5.30765383       0.33629722      0.01637565       0.09965372       0.09965372       0.12061413
     -5.29264632       0.33529554      0.01625256       0.09912479       0.09912479       0.12079340
     -5.27763882       0.33430258      0.01612825       0.09860016       0.09860016       0.12097400
     -5.26263132       0.33332277      0.01600362       0.09808174       0.09808174       0.12115568
     -5.24762381       0.33236109      0.01587975       0.09757168       0.09757168       0.12133799
     -5.23261631       0.33142142      0.01575766       0.09707162       0.09707162       0.12152052
     -5.21760880       0.33050537      0.01563795       0.09658217       0.09658217       0.12170308
     -5.20260130       0.32961182      0.01552068       0.09610268       0.09610268       0.12188578
     -5.18759380       0.32873720      0.01540534       0.09563143       0.09563143       0.12206901
     -5.17258629       0.32787646      0.01529099       0.09516607       0.09516607       0.12225331
     -5.15757879       0.32702445      0.01517657       0.09470437       0.09470437       0.12243914
     -5.14257129       0.32617726      0.01506114       0.09424474       0.09424474       0.12262664
     -5.12756378       0.32533319      0.01494419       0.09378670       0.09378670       0.12281559
     -5.11255628       0.32449306      0.01482579       0.09333090       0.09333090       0.12300548
     -5.09754877       0.32365989      0.01470649       0.09287884       0.09287884       0.12319570
     -5.08254127       0.32283787      0.01458725       0.09243240       0.09243240       0.12338583
     -5.06753377       0.32203121      0.01446908       0.09199316       0.09199316       0.12357581
     -5.05252626       0.32124279      0.01435279       0.09156199       0.09156199       0.12376602
     -5.03751876       0.32047338      0.01423879       0.09113874       0.09113874       0.12395712
     -5.02251126       0.31972138      0.01412689       0.09072234       0.09072234       0.12414981
     -5.00750375       0.31898317      0.01401647       0.09031109       0.09031109       0.12434450
     -4.99249625       0.31825412      0.01390659       0.08990317       0.08990317       0.12454119
     -4.97748874       0.31752983      0.01379626       0.08949711       0.08949711       0.12473935
     -4.96248124       0.31680733      0.01368478       0.08909215       0.08909215       0.12493824
     -4.94747374       0.31608582      0.01357186       0.08868843       0.08868843       0.12513710
     -4.93246623       0.31536691      0.01345775       0.08828679       0.08828679       0.12533557
     -4.91745873       0.31465404      0.01334314       0.08788855       0.08788855       0.12553380
     -4.90245123       0.31395148      0.01322893       0.08749505       0.08749505       0.12573243
     -4.88744372       0.31326300      0.01311603       0.08710728       0.08710728       0.12593240
     -4.87243622       0.31259078      0.01300503       0.08672562       0.08672562       0.12613452
     -4.85742871       0.31193472      0.01289609       0.08634974       0.08634974       0.12633914
     -4.84242121       0.31129241      0.01278890       0.08597874       0.08597874       0.12654604
     -4.82741371       0.31065982      0.01268272       0.08561133       0.08561133       0.12675443
     -4.81240620       0.31003246      0.01257667       0.08524624       0.08524624       0.12696330
     -4.79739870       0.30940665      0.01246994       0.08488245       0.08488245       0.12717181
     -4.78239120       0.30878055      0.01236202       0.08451945       0.08451945       0.12737964
     -4.76738369       0.30815470      0.01225286       0.08415734       0.08415734       0.12758716
     -4.75237619       0.30753171      0.01214285       0.08379678       0.08379678       0.12779530
     -4.73736868       0.30691553      0.01203272       0.08343879       0.08343879       0.12800522
     -4.72236118       0.30631014      0.01192333       0.08308447       0.08308447       0.12821787
     -4.70735368       0.30571838      0.01181538       0.08273472       0.08273472       0.12843356
     -4.69234617       0.30514108      0.01170926       0.08238998       0.08238998       0.12865186
     -4.67733867       0.30457680      0.01160493       0.08205008       0.08205008       0.12887172
     -4.66233117       0.30402228      0.01150191       0.08171425       0.08171425       0.12909188
     -4.64732366       0.30347345      0.01139947       0.08138131       0.08138131       0.12931136
     -4.63231616       0.30292663      0.01129682       0.08104997       0.08104997       0.12952988
     -4.61730865       0.30237960      0.01119333       0.08071915       0.08071915       0.12974798
     -4.60230115       0.30183221      0.01108874       0.08038830       0.08038830       0.12996686
     -4.58729365       0.30128632      0.01098320       0.08005759       0.08005759       0.13018794
     -4.57228614       0.30074517      0.01087721       0.07972782       0.07972782       0.13041233
     -4.55727864       0.30021232      0.01077151       0.07940023       0.07940023       0.13064035
     -4.54227114       0.29969051      0.01066681       0.07907613       0.07907613       0.13087144
     -4.52726363       0.29918088      0.01056361       0.07875649       0.07875649       0.13110429
     -4.51225613       0.29868267      0.01046206       0.07844161       0.07844161       0.13133740
     -4.49724862       0.29819350      0.01036192       0.07813100       0.07813100       0.13156958
     -4.48224112       0.29771019      0.01026264       0.07782353       0.07782353       0.13180049
     -4.46723362       0.29722972      0.01016350       0.07751771       0.07751771       0.13203079
     -4.45222611       0.29675012      0.01006390       0.07721216       0.07721216       0.13226190
     -4.43721861       0.29627101      0.00996343       0.07690603       0.07690603       0.13249552
     -4.42221111       0.29579355      0.00986209       0.07659923       0.07659923       0.13273300
     -4.40720360       0.29531998      0.00976018       0.07629250       0.07629250       0.13297479
     -4.39219610       0.29485285      0.00965829       0.07598714       0.07598714       0.13322028
     -4.37718859       0.29439421      0.00955705       0.07568459       0.07568459       0.13346798
     -4.36218109       0.29394502      0.00945698       0.07538597       0.07538597       0.13371610
     -4.34717359       0.29350495      0.00935833       0.07509172       0.07509172       0.13396318
     -4.33216608       0.29307262      0.00926101       0.07480146       0.07480146       0.13420867
     -4.31715858       0.29264608      0.00916463       0.07451411       0.07451411       0.13445323
     -4.30215108       0.29222349      0.00906863       0.07422822       0.07422822       0.13469843
     -4.28714357       0.29180360      0.00897244       0.07394244       0.07394244       0.13494627
     -4.27213607       0.29138602      0.00887567       0.07365595       0.07365595       0.13519844
     -4.25712856       0.29097124      0.00877820       0.07336868       0.07336868       0.13545567
     -4.24212106       0.29056026      0.00868023       0.07308129       0.07308129       0.13571745
     -4.22711356       0.29015424      0.00858216       0.07279494       0.07279494       0.13598220
     -4.21210605       0.28975415      0.00848453       0.07251089       0.07251089       0.13624784
     -4.19709855       0.28936051      0.00838779       0.07223010       0.07223010       0.13651253
     -4.18209105       0.28897344      0.00829221       0.07195291       0.07195291       0.13677541
     -4.16708354       0.28859272      0.00819778       0.07167902       0.07167902       0.13703691
     -4.15207604       0.28821794      0.00810423       0.07140753       0.07140753       0.13729865
     -4.13706853       0.28784866      0.00801115       0.07113730       0.07113730       0.13756291
     -4.12206103       0.28748444      0.00791807       0.07086729       0.07086729       0.13783178
     -4.10705353       0.28712482      0.00782465       0.07059686       0.07059686       0.13810645
     -4.09204602       0.28676931      0.00773075       0.07032592       0.07032592       0.13838672
     -4.07703852       0.28641744      0.00763650       0.07005494       0.07005494       0.13867107
     -4.06203102       0.28606890      0.00754218       0.06978476       0.06978476       0.13895720
     -4.04702351       0.28572370      0.00744820       0.06951632       0.06951632       0.13924285
     -4.03201601       0.28538228      0.00735491       0.06925036       0.06925036       0.13952664
     -4.01700850       0.28504554      0.00726255       0.06898719       0.06898719       0.13980860
     -4.00200100       0.28471462      0.00717112       0.06872666       0.06872666       0.14009019
     -3.98699350       0.28439057      0.00708044       0.06846814       0.06846814       0.14037385
     -3.97198599       0.28407394      0.00699020       0.06821081       0.06821081       0.14066212
     -3.95697849       0.28376454      0.00690007       0.06795384       0.06795384       0.14095679
     -3.94197099       0.28346133      0.00680978       0.06769668       0.06769668       0.14125820
     -3.92696348       0.28316275      0.00671923       0.06743919       0.06743919       0.14156514
     -3.91195598       0.28286715      0.00662850       0.06718170       0.06718170       0.14187525
     -3.89694847       0.28257335      0.00653781       0.06692484       0.06692484       0.14218587
     -3.88194097       0.28228112      0.00644744       0.06666935       0.06666935       0.14249498
     -3.86693347       0.28199132      0.00635765       0.06641586       0.06641586       0.14280196
     -3.85192596       0.28170568      0.00626859       0.06616461       0.06616461       0.14310787
     -3.83691846       0.28142628      0.00618025       0.06591547       0.06591547       0.14341508
     -3.82191096       0.28115489      0.00609250       0.06566793       0.06566793       0.14372654
     -3.80690345       0.28089237      0.00600512       0.06542128       0.06542128       0.14404468
     -3.79189595       0.28063831      0.00591787       0.06517490       0.06517490       0.14437065
     -3.77688844       0.28039119      0.00583060       0.06492839       0.06492839       0.14470381
     -3.76188094       0.28014878      0.00574326       0.06468174       0.06468174       0.14504204
     -3.74687344       0.27990888      0.00565592       0.06443528       0.06443528       0.14538241
     -3.73186593       0.27967008      0.00556874       0.06418954       0.06418954       0.14572224
     -3.71685843       0.27943220      0.00548192       0.06394509       0.06394509       0.14606009
     -3.70185093       0.27919645      0.00539559       0.06370229       0.06370229       0.14639628
     -3.68684342       0.27896509      0.00530984       0.06346120       0.06346120       0.14673285
     -3.67183592       0.27874069      0.00522463       0.06322159       0.06322159       0.14707288
     -3.65682841       0.27852535      0.00513984       0.06298302       0.06298302       0.14741948
     -3.64182091       0.27832001      0.00505535       0.06274499       0.06274499       0.14777469
     -3.62681341       0.27812410      0.00497101       0.06250714       0.06250714       0.14813882
     -3.61180590       0.27793571      0.00488675       0.06226934       0.06226934       0.14851029
     -3.59679840       0.27775220      0.00480258       0.06203170       0.06203170       0.14888622
     -3.58179090       0.27757105      0.00471857       0.06179453       0.06179453       0.14926341
     -3.56678339       0.27739074      0.00463483       0.06155820       0.06155820       0.14963952
     -3.55177589       0.27721127      0.00455145       0.06132298       0.06132298       0.15001385
     -3.53676838       0.27703425      0.00446850       0.06108900       0.06108900       0.15038774
     -3.52176088       0.27686241      0.00438599       0.06085618       0.06085618       0.15076407
     -3.50675338       0.27669877      0.00430387       0.06062425       0.06062425       0.15114639
     -3.49174587       0.27654564      0.00422207       0.06039294       0.06039294       0.15153768
     -3.47673837       0.27640388      0.00414052       0.06016199       0.06016199       0.15193938
     -3.46173087       0.27627259      0.00405916       0.05993126       0.05993126       0.15235090
     -3.44672336       0.27614940      0.00397798       0.05970080       0.05970080       0.15276981
     -3.43171586       0.27603126      0.00389701       0.05947076       0.05947076       0.15319273
     -3.41670835       0.27591544      0.00381630       0.05924132       0.05924132       0.15361649
     -3.40170085       0.27580052      0.00373590       0.05901267       0.05901267       0.15403927
     -3.38669335       0.27568693      0.00365585       0.05878488       0.05878488       0.15446132
     -3.37168584       0.27557685      0.00357616       0.05855790       0.05855790       0.15488489
     -3.35667834       0.27547362      0.00349680       0.05833161       0.05833161       0.15531359
     -3.34167084       0.27538060      0.00341776       0.05810585       0.05810585       0.15575115
     -3.32666333       0.27530018      0.00333898       0.05788048       0.05788048       0.15620023
     -3.31165583       0.27523289      0.00326046       0.05765544       0.05765544       0.15666155
     -3.29664832       0.27517729      0.00318218       0.05743074       0.05743074       0.15713364
     -3.28164082       0.27513044      0.00310415       0.05720645       0.05720645       0.15761339
     -3.26663332       0.27508888      0.00302639       0.05698266       0.05698266       0.15809717
     -3.25162581       0.27504990      0.00294893       0.05675944       0.05675944       0.15858209
     -3.23661831       0.27501248      0.00287178       0.05653681       0.05653681       0.15906708
     -3.22161081       0.27497775      0.00279494       0.05631474       0.05631474       0.15955334
     -3.20660330       0.27494874      0.00271840       0.05609316       0.05609316       0.16004402
     -3.19159580       0.27492938      0.00264216       0.05587200       0.05587200       0.16054323
     -3.17658829       0.27492332      0.00256619       0.05565120       0.05565120       0.16105473
     -3.16158079       0.27493268      0.00249050       0.05543074       0.05543074       0.16158069
     -3.14657329       0.27495741      0.00241508       0.05521064       0.05521064       0.16212106
     -3.13156578       0.27499533      0.00233994       0.05499090       0.05499090       0.16267358
     -3.11655828       0.27504290      0.00226508       0.05477156       0.05477156       0.16323469
     -3.10155078       0.27509650      0.00219051       0.05455262       0.05455262       0.16380074
     -3.08654327       0.27515374      0.00211623       0.05433405       0.05433405       0.16436940
     -3.07153577       0.27521435      0.00204225       0.05411580       0.05411580       0.16494051
     -3.05652826       0.27528035      0.00196855       0.05389777       0.05389777       0.16551627
     -3.04152076       0.27535543      0.00189514       0.05367983       0.05367983       0.16610064
     -3.02651326       0.27544365      0.00182202       0.05346177       0.05346177       0.16669810
     -3.01150575       0.27554797      0.00174917       0.05324327       0.05324327       0.16731227
     -2.99649825       0.27566894      0.00167661       0.05302379       0.05302379       0.16794476
     -2.98149075       0.27580405      0.00160435       0.05280247       0.05280247       0.16859477
     -2.96648324       0.27594774      0.00153237       0.05257796       0.05257796       0.16925946
     -2.95147574       0.27609208      0.00146070       0.05234817       0.05234817       0.16993504
     -2.93646823       0.27622758      0.00138933       0.05211002       0.05211002       0.17061820
     -2.92146073       0.27634377      0.00131830       0.05185903       0.05185903       0.17130741
     -2.90645323       0.27642903      0.00124761       0.05158890       0.05158890       0.17200362
     -2.89144572       0.27646953      0.00117729       0.05129107       0.05129107       0.17271010
     -2.87643822       0.27644736      0.00110740       0.05095418       0.05095418       0.17343161
     -2.86143072       0.27633831      0.00103800       0.05056370       0.05056370       0.17417292
     -2.84642321       0.27610993      0.00096917       0.05010165       0.05010165       0.17493745
     -2.83141571       0.27572053      0.00090102       0.04954660       0.04954660       0.17572630
     -2.81640820       0.27511978      0.00083371       0.04887399       0.04887399       0.17653808
     -2.80140070       0.27425100      0.00076740       0.04805697       0.04805697       0.17736967
     -2.78639320       0.27305514      0.00070232       0.04706768       0.04706768       0.17821745
     -2.77138569       0.27147597      0.00063872       0.04587917       0.04587917       0.17907891
     -2.75637819       0.26946584      0.00057689       0.04446761       0.04446761       0.17995373
     -2.74137069       0.26699120      0.00051715       0.04281488       0.04281488       0.18084430
     -2.72636318       0.26403735      0.00045984       0.04091114       0.04091114       0.18175524
     -2.71135568       0.26061184      0.00040531       0.03875715       0.03875715       0.18269223
     -2.69634817       0.25674628      0.00035388       0.03636595       0.03636595       0.18366051
     -2.68134067       0.25249659      0.00030587       0.03376361       0.03376361       0.18466351
     -2.66633317       0.24794149      0.00026154       0.03098891       0.03098891       0.18570212
     -2.65132566       0.24317952      0.00022110       0.02809175       0.02809175       0.18677493
     -2.63631816       0.23832470      0.00018467       0.02513041       0.02513041       0.18787920
     -2.62131066       0.23350070      0.00015230       0.02216801       0.02216801       0.18901239
     -2.60630315       0.22883415      0.00012395       0.01926825       0.01926825       0.19017371
     -2.59129565       0.22444710      0.00009949       0.01649127       0.01649127       0.19136507
     -2.57628814       0.22044950      0.00007872       0.01388975       0.01388975       0.19259128
     -2.56128064       0.21693233      0.00006137       0.01150586       0.01150586       0.19385925
     -2.54627314       0.21396228      0.00004711       0.00936928       0.00936928       0.19517661
     -2.53126563       0.21157865      0.00003559       0.00749643       0.00749643       0.19655019
     -2.51625813       0.20979308      0.00002646       0.00589091       0.00589091       0.19798481
     -2.50125063       0.20859210      0.00001934       0.00454491       0.00454491       0.19948295
     -2.48624312       0.20794208      0.00001390       0.00344139       0.00344139       0.20104540
     -2.47123562       0.20779583      0.00000982       0.00255667       0.00255667       0.20267267
     -2.45622811       0.20809967      0.00000681       0.00186306       0.00186306       0.20436673
     -2.44122061       0.20879989      0.00000464       0.00133132       0.00133132       0.20613261
     -2.42621311       0.20984780      0.00000311       0.00093270       0.00093270       0.20797930
     -2.41120560       0.21120275      0.00000204       0.00064049       0.00064049       0.20991973
     -2.39619810       0.21283330      0.00000132       0.00043104       0.00043104       0.21196990
     -2.38119060       0.21471693      0.00000083       0.00028424       0.00028424       0.21414761
     -2.36618309       0.21683901      0.00000052       0.00018363       0.00018363       0.21647123
     -2.35117559       0.21919181      0.00000031       0.00011621       0.00011621       0.21895908
     -2.33616808       0.22177396      0.00000019       0.00007203       0.00007203       0.22162971
     -2.32116058       0.22459052      0.00000011       0.00004372       0.00004372       0.22450296
     -2.30615308       0.22765340      0.00000006       0.00002599       0.00002599       0.22760136
     -2.29114557       0.23098143      0.00000004       0.00001513       0.00001513       0.23095115
     -2.27613807       0.23459950      0.00000002       0.00000862       0.00000862       0.23458224
     -2.26113057       0.23853608      0.00000001       0.00000481       0.00000481       0.23852646
     -2.24612306       0.24281906      0.00000001       0.00000263       0.00000263       0.24281380
     -2.23111556       0.24746988      0.00000000       0.00000140       0.00000140       0.24746707
     -2.21610805       0.25249681      0.00000000       0.00000073       0.00000073       0.25249534
     -2.20110055       0.25788797      0.00000000       0.00000038       0.00000038       0.25788721
     -2.18609305       0.26360531      0.00000000       0.00000019       0.00000019       0.26360494
     -2.17108554       0.26958021      0.00000000       0.00000009       0.00000009       0.26958002
     -2.15607804       0.27571129      0.00000000       0.00000004       0.00000004       0.27571120
     -2.14107054       0.28186500      0.00000000       0.00000002       0.00000002       0.28186496
     -2.12606303       0.28787881      0.00000000       0.00000001       0.00000001       0.28787879
     -2.11105553       0.29356710      0.00000000       0.00000000       0.00000000       0.29356709
     -2.09604802       0.29872951      0.00000000       0.00000000       0.00000000       0.29872951
     -2.08104052       0.30316159      0.00000000       0.00000000       0.00000000       0.30316159
     -2.06603302       0.30666702      0.00000000       0.00000000       0.00000000       0.30666702
     -2.05102551       0.30907110      0.00000000       0.00000000       0.00000000       0.30907110
     -2.03601801       0.31023404      0.00000000       0.00000000       0.00000000       0.31023404
     -2.02101051       0.31006310      0.00000000       0.00000000       0.00000000       0.31006310
     -2.00600300       0.30852171      0.00000000       0.00000000       0.00000000       0.30852171
     -1.99099550       0.30563434      0.00000000       0.00000000       0.00000000       0.30563434
     -1.97598799       0.30148584      0.00000000       0.00000000       0.00000000       0.30148584
     -1.96098049       0.29621513      0.00000000       0.00000000       0.00000000       0.29621513
     -1.94597299       0.29000362      0.00000000       0.00000000       0.00000000       0.29000362
     -1.93096548       0.28305982      0.00000000       0.00000000       0.00000000       0.28305982
     -1.91595798       0.27560239      0.00000000       0.00000000       0.00000000       0.27560239
     -1.90095048       0.26784379      0.00000000       0.00000000       0.00000000       0.26784379
     -1.88594297       0.25997675      0.00000000       0.00000000       0.00000000       0.25997675
     -1.87093547       0.25216497      0.00000000       0.00000000       0.00000000       0.25216497
     -1.85592796       0.24453845      0.00000000       0.00000000       0.00000000       0.24453845
     -1.84092046       0.23719314      0.00000000       0.00000000       0.00000000       0.23719314
     -1.82591296       0.23019380      0.00000000       0.00000000       0.00000000       0.23019380
     -1.81090545       0.22357853      0.00000000       0.00000000       0.00000000       0.22357853
     -1.79589795       0.21736381      0.00000000       0.00000000       0.00000000       0.21736381
     -1.78089045       0.21154910      0.00000000       0.00000000       0.00000000       0.21154910
     -1.76588294       0.20612072      0.00000000       0.00000000       0.00000000       0.20612072
     -1.75087544       0.20105502      0.00000000       0.00000000       0.00000000       0.20105502
     -1.73586793       0.19632135      0.00000000       0.00000000       0.00000000       0.19632135
     -1.72086043       0.19188493      0.00000000       0.00000000       0.00000000       0.19188493
     -1.70585293       0.18770990      0.00000000       0.00000000       0.00000000       0.18770990
     -1.69084542       0.18376227      0.00000000       0.00000000       0.00000000       0.18376227
     -1.67583792       0.18001223      0.00000000       0.00000000       0.00000000       0.18001223
     -1.66083042       0.17643554      0.00000000       0.00000000       0.00000000       0.17643554
     -1.64582291       0.17301378      0.00000000       0.00000000       0.00000000       0.17301378
     -1.63081541       0.16973329      0.00000000       0.00000000       0.00000000       0.16973329
     -1.61580790       0.16658347      0.00000000       0.00000000       0.00000000       0.16658347
     -1.60080040       0.16355492      0.00000000       0.00000000       0.00000000       0.16355492
     -1.58579290       0.16063799      0.00000000       0.00000000       0.00000000       0.16063799
     -1.57078539       0.15782219      0.00000000       0.00000000       0.00000000       0.15782219
     -1.55577789       0.15509656      0.00000000       0.00000000       0.00000000       0.15509656
     -1.54077039       0.15245065      0.00000000       0.00000000       0.00000000       0.15245065
     -1.52576288       0.14987567      0.00000000       0.00000000       0.00000000       0.14987567
     -1.51075538       0.14736536      0.00000000       0.00000000       0.00000000       0.14736536
     -1.49574787       0.14491615      0.00000000       0.00000000       0.00000000       0.14491615
     -1.48074037       0.14252652      0.00000000       0.00000000       0.00000000       0.14252652
     -1.46573287       0.14019593      0.00000000       0.00000000       0.00000000       0.14019593
     -1.45072536       0.13792351      0.00000000       0.00000000       0.00000000       0.13792351
     -1.43571786       0.13570715      0.00000000       0.00000000       0.00000000       0.13570715
     -1.42071036       0.13354313      0.00000000       0.00000000       0.00000000       0.13354313
     -1.40570285       0.13142655      0.00000000       0.00000000       0.00000000       0.13142655
     -1.39069535       0.12935219      0.00000000       0.00000000       0.00000000       0.12935219
     -1.37568784       0.12731557      0.00000000       0.00000000       0.00000000       0.12731557
     -1.36068034       0.12531370      0.00000000       0.00000000       0.00000000       0.12531370
     -1.34567284       0.12334538      0.00000000       0.00000000       0.00000000       0.12334538
     -1.33066533       0.12141084      0.00000000       0.00000000       0.00000000       0.12141084
     -1.31565783       0.11951093      0.00000000       0.00000000       0.00000000       0.11951093
     -1.30065033       0.11764620      0.00000000       0.00000000       0.00000000       0.11764620
     -1.28564282       0.11581615      0.00000000       0.00000000       0.00000000       0.11581615
     -1.27063532       0.11401895      0.00000000       0.00000000       0.00000000       0.11401895
     -1.25562781       0.11225170      0.00000000       0.00000000       0.00000000       0.11225170
     -1.24062031       0.11051110      0.00000000       0.00000000       0.00000000       0.11051110
     -1.22561281       0.10879423      0.00000000       0.00000000       0.00000000       0.10879423
     -1.21060530       0.10709922      0.00000000       0.00000000       0.00000000       0.10709922
     -1.19559780       0.10542550      0.00000000       0.00000000       0.00000000       0.10542550
     -1.18059030       0.10377357      0.00000000       0.00000000       0.00000000       0.10377357
     -1.16558279       0.10214442      0.00000000       0.00000000       0.00000000       0.10214442
     -1.15057529       0.10053884      0.00000000       0.00000000       0.00000000       0.10053884
     -1.13556778       0.09895680      0.00000000       0.00000000       0.00000000       0.09895680
     -1.12056028       0.09739728      0.00000000       0.00000000       0.00000000       0.09739728
     -1.10555278       0.09585837      0.00000000       0.00000000       0.00000000       0.09585837
     -1.09054527       0.09433782      0.00000000       0.00000000       0.00000000       0.09433782
     -1.07553777       0.09283359      0.00000000       0.00000000       0.00000000       0.09283359
     -1.06053027       0.09134442      0.00000000       0.00000000       0.00000000       0.09134442
     -1.04552276       0.08986998      0.00000000       0.00000000       0.00000000       0.08986998
     -1.03051526       0.08841076      0.00000000       0.00000000       0.00000000       0.08841076
     -1.01550775       0.08696760      0.00000000       0.00000000       0.00000000       0.08696760
     -1.00050025       0.08554120      0.00000000       0.00000000       0.00000000       0.08554120
     -0.98549275       0.08413168      0.00000000       0.00000000       0.00000000       0.08413168
     -0.97048524       0.08273835      0.00000000       0.00000000       0.00000000       0.08273835
     -0.95547774       0.08135989      0.00000000       0.00000000       0.00000000       0.08135989
     -0.94047024       0.07999470      0.00000000       0.00000000       0.00000000       0.07999470
     -0.92546273       0.07864135      0.00000000       0.00000000       0.00000000       0.07864135
     -0.91045523       0.07729899      0.00000000       0.00000000       0.00000000       0.07729899
     -0.89544772       0.07596742      0.00000000       0.00000000       0.00000000       0.07596742
     -0.88044022       0.07464707      0.00000000       0.00000000       0.00000000       0.07464707
     -0.86543272       0.07333861      0.00000000       0.00000000       0.00000000       0.07333861
     -0.85042521       0.07204256      0.00000000       0.00000000       0.00000000       0.07204256
     -0.83541771       0.07075899      0.00000000       0.00000000       0.00000000       0.07075899
     -0.82041021       0.06948740      0.00000000       0.00000000       0.00000000       0.06948740
     -0.80540270       0.06822681      0.00000000       0.00000000       0.00000000       0.06822681
     -0.79039520       0.06697607      0.00000000       0.00000000       0.00000000       0.06697607
     -0.77538769       0.06573420      0.00000000       0.00000000       0.00000000       0.06573420
     -0.76038019       0.06450064      0.00000000       0.00000000       0.00000000       0.06450064
     -0.74537269       0.06327531      0.00000000       0.00000000       0.00000000       0.06327531
     -0.73036518       0.06205858      0.00000000       0.00000000       0.00000000       0.06205858
     -0.71535768       0.06085092      0.00000000       0.00000000       0.00000000       0.06085092
     -0.70035018       0.05965269      0.00000000       0.00000000       0.00000000       0.05965269
     -0.68534267       0.05846386      0.00000000       0.00000000       0.00000000       0.05846386
     -0.67033517       0.05728401      0.00000000       0.00000000       0.00000000       0.05728401
     -0.65532766       0.05611240      0.00000000       0.00000000       0.00000000       0.05611240
     -0.64032016       0.05494820      0.00000000       0.00000000       0.00000000       0.05494820
     -0.62531266       0.05379076      0.00000000       0.00000000       0.00000000       0.05379076
     -0.61030515       0.05263975      0.00000000       0.00000000       0.00000000       0.05263975
     -0.59529765       0.05149519      0.00000000       0.00000000       0.00000000       0.05149519
     -0.58029015       0.05035737      0.00000000       0.00000000       0.00000000       0.05035737
     -0.56528264       0.04922660      0.00000000       0.00000000       0.00000000       0.04922660
     -0.55027514       0.04810307      0.00000000       0.00000000       0.00000000       0.04810307
     -0.53526763       0.04698666      0.00000000       0.00000000       0.00000000       0.04698666
     -0.52026013       0.04587700      0.00000000       0.00000000       0.00000000       0.04587700
     -0.50525263       0.04477351      0.00000000       0.00000000       0.00000000       0.04477351
     -0.49024512       0.04367564      0.00000000       0.00000000       0.00000000       0.04367564
     -0.47523762       0.04258297      0.00000000       0.00000000       0.00000000       0.04258297
     -0.46023012       0.04149534      0.00000000       0.00000000       0.00000000       0.04149534
     -0.44522261       0.04041283      0.00000000       0.00000000       0.00000000       0.04041283
     -0.43021511       0.03933563      0.00000000       0.00000000       0.00000000       0.03933563
     -0.41520760       0.03826392      0.00000000       0.00000000       0.00000000       0.03826392
     -0.40020010       0.03719775      0.00000000       0.00000000       0.00000000       0.03719775
     -0.38519260       0.03613694      0.00000000       0.00000000       0.00000000       0.03613694
     -0.37018509       0.03508115      0.00000000       0.00000000       0.00000000       0.03508115
     -0.35517759       0.03402998      0.00000000       0.00000000       0.00000000       0.03402998
     -0.34017009       0.03298304      0.00000000       0.00000000       0.00000000       0.03298304
     -0.32516258       0.03194012      0.00000000       0.00000000       0.00000000       0.03194012
     -0.31015508       0.03090115      0.00000000       0.00000000       0.00000000       0.03090115
     -0.29514757       0.02986621      0.00000000       0.00000000       0.00000000       0.02986621
     -0.28014007       0.02883542      0.00000000       0.00000000       0.00000000       0.02883542
     -0.26513257       0.02780883      0.00000000       0.00000000       0.00000000       0.02780883
     -0.25012506       0.02678642      0.00000000       0.00000000       0.00000000       0.02678642
     -0.23511756       0.02576799      0.00000000       0.00000000       0.00000000       0.02576799
     -0.22011006       0.02475329      0.00000000       0.00000000       0.00000000       0.02475329
     -0.20510255       0.02374207      0.00000000       0.00000000       0.00000000       0.02374207
     -0.19009505       0.02273417      0.00000000       0.00000000       0.00000000       0.02273417
     -0.17508754       0.02172957      0.00000000       0.00000000       0.00000000       0.02172957
     -0.16008004       0.02072843      0.00000000       0.00000000       0.00000000       0.02072843
     -0.14507254       0.01973109      0.00000000       0.00000000       0.00000000       0.01973109
     -0.13006503       0.01873802      0.00000000       0.00000000       0.00000000       0.01873802
     -0.11505753       0.01774984      0.00000000       0.00000000       0.00000000       0.01774984
     -0.10005003       0.01676739      0.00000000       0.00000000       0.00000000       0.01676739
     -0.08504252       0.01579180      0.00000000       0.00000000       0.00000000       0.01579180
     -0.07003502       0.01482469      0.00000000       0.00000000       0.00000000       0.01482469
     -0.05502751       0.01386836      0.00000000       0.00000000       0.00000000       0.01386836
     -0.04002001       0.01292593      0.00000000       0.00000000       0.00000000       0.01292593
     -0.02501251       0.01200158      0.00000000       0.00000000       0.00000000       0.01200158
