#        k-dist (A^-1)        energy(eV) :       1 -th eigen
# wavefunction coeff.:                                      1        2        3        4        5        6        7        8        9       10       11       12       13
     0.998994                          -12.688443      0.0039   0.0014   0.0019   0.4148   0.2984   0.5997   0.0448   0.0343   0.1006   0.5997   0.0448   0.0343   0.1006
     1.032858                          -12.690729      0.0038   0.0015   0.0021   0.4115   0.2898   0.6039   0.0462   0.0360   0.0969   0.6039   0.0462   0.0360   0.0969
     1.066723                          -12.692194      0.0038   0.0017   0.0024   0.4067   0.2811   0.6086   0.0470   0.0374   0.0928   0.6086   0.0470   0.0374   0.0928
     1.100587                          -12.693281      0.0038   0.0019   0.0027   0.4007   0.2722   0.6139   0.0474   0.0385   0.0883   0.6139   0.0474   0.0385   0.0883
     1.134451                          -12.694561      0.0038   0.0021   0.0030   0.3933   0.2630   0.6198   0.0472   0.0394   0.0835   0.6198   0.0472   0.0394   0.0835
     1.168315                          -12.696707      0.0038   0.0024   0.0035   0.3847   0.2536   0.6263   0.0467   0.0400   0.0784   0.6263   0.0467   0.0400   0.0784
     1.202179                          -12.700453      0.0039   0.0028   0.0041   0.3748   0.2438   0.6338   0.0458   0.0405   0.0730   0.6338   0.0458   0.0405   0.0730
     1.236044                          -12.706557      0.0042   0.0034   0.0051   0.3636   0.2338   0.6426   0.0447   0.0408   0.0674   0.6426   0.0447   0.0408   0.0674
     1.269908                          -12.715757      0.0048   0.0047   0.0071   0.3513   0.2234   0.6545   0.0433   0.0411   0.0620   0.6545   0.0433   0.0411   0.0620
     1.303772                          -12.728793      0.0072   0.0088   0.0137   0.3376   0.2125   0.6799   0.0422   0.0421   0.0577   0.6799   0.0422   0.0421   0.0577
     1.337636                          -12.766874      0.0831   0.1348   0.2137   0.0844   0.0524   0.8190   0.0362   0.0521   0.0755   0.8190   0.0362   0.0521   0.0755
     1.371500                          -12.910011      0.0901   0.1305   0.2086   0.0127   0.0077   0.7021   0.0283   0.0449   0.0606   0.7021   0.0283   0.0449   0.0606
     1.405365                          -13.056639      0.0944   0.1217   0.1961   0.0067   0.0040   0.6934   0.0271   0.0439   0.0537   0.6934   0.0271   0.0439   0.0537
     1.439229                          -13.204527      0.0985   0.1130   0.1834   0.0044   0.0026   0.6917   0.0262   0.0429   0.0478   0.6917   0.0262   0.0429   0.0478
     1.473093                          -13.352432      0.1021   0.1045   0.1707   0.0033   0.0019   0.6919   0.0252   0.0418   0.0423   0.6919   0.0252   0.0418   0.0423
     1.506957                          -13.499077      0.1054   0.0961   0.1580   0.0025   0.0015   0.6928   0.0242   0.0403   0.0373   0.6928   0.0242   0.0403   0.0373
     1.540821                          -13.643140      0.1084   0.0880   0.1455   0.0021   0.0012   0.6939   0.0230   0.0386   0.0328   0.6939   0.0230   0.0386   0.0328
     1.574686                          -13.783276      0.1111   0.0800   0.1331   0.0017   0.0010   0.6950   0.0217   0.0366   0.0287   0.6950   0.0217   0.0366   0.0287
     1.608550                          -13.918142      0.1134   0.0723   0.1209   0.0014   0.0009   0.6961   0.0203   0.0344   0.0250   0.6961   0.0203   0.0344   0.0250
     1.642414                          -14.046414      0.1154   0.0648   0.1090   0.0012   0.0007   0.6971   0.0188   0.0320   0.0218   0.6971   0.0188   0.0320   0.0218
     1.676278                          -14.166816      0.1171   0.0576   0.0973   0.0011   0.0007   0.6981   0.0172   0.0294   0.0189   0.6981   0.0172   0.0294   0.0189
     1.710142                          -14.278132      0.1186   0.0505   0.0858   0.0010   0.0006   0.6989   0.0155   0.0265   0.0163   0.6989   0.0155   0.0265   0.0163
     1.744007                          -14.379229      0.1199   0.0437   0.0746   0.0009   0.0006   0.6996   0.0137   0.0235   0.0141   0.6996   0.0137   0.0235   0.0141
     1.777871                          -14.469070      0.1209   0.0371   0.0635   0.0008   0.0005   0.7002   0.0119   0.0204   0.0123   0.7002   0.0119   0.0204   0.0123
     1.811735                          -14.546729      0.1218   0.0306   0.0526   0.0007   0.0005   0.7007   0.0100   0.0172   0.0107   0.7007   0.0100   0.0172   0.0107
     1.845599                          -14.611402      0.1224   0.0243   0.0419   0.0007   0.0005   0.7011   0.0080   0.0139   0.0095   0.7011   0.0080   0.0139   0.0095
