#        k-dist (A^-1)        Berrycurvature (A-1):       1 -th eigen   
#                                      Energy(eV)     Omega(x)     Omega(y)     Omega(z)       kpoint (reciprocal unit)
     0.101593                         -0.1292E+02  -0.3935E-15  -0.5064E-15  -0.1364E+00       0.4744      0.5256      0.0000
     0.118525                         -0.1291E+02   0.4490E-14   0.2860E-14  -0.1605E+00       0.4701      0.5299      0.0000
     0.135457                         -0.1290E+02  -0.1015E-14  -0.6638E-15  -0.1854E+00       0.4658      0.5342      0.0000
     0.152389                         -0.1289E+02   0.2105E-14   0.1278E-14  -0.2110E+00       0.4615      0.5385      0.0000
     0.169321                         -0.1288E+02   0.6640E-15   0.1177E-14  -0.2375E+00       0.4573      0.5427      0.0000
     0.186253                         -0.1287E+02  -0.3549E-14  -0.2147E-14  -0.2650E+00       0.4530      0.5470      0.0000
     0.203185                         -0.1286E+02   0.2098E-14   0.1112E-14  -0.2935E+00       0.4487      0.5513      0.0000
     0.220117                         -0.1285E+02  -0.2091E-14  -0.9580E-15  -0.3231E+00       0.4444      0.5556      0.0000
     0.237049                         -0.1284E+02  -0.2215E-14  -0.1732E-14  -0.3538E+00       0.4402      0.5598      0.0000
     0.253982                         -0.1283E+02  -0.4357E-14  -0.2276E-14  -0.3856E+00       0.4359      0.5641      0.0000
     0.270914                         -0.1281E+02  -0.5952E-15  -0.8638E-15  -0.4187E+00       0.4316      0.5684      0.0000
     0.287846                         -0.1280E+02   0.6192E-14   0.3183E-14  -0.4529E+00       0.4274      0.5726      0.0000
     0.304778                         -0.1279E+02   0.9373E-14   0.5224E-14  -0.4883E+00       0.4231      0.5769      0.0000
     0.321710                         -0.1277E+02  -0.3489E-14  -0.1865E-14  -0.5247E+00       0.4188      0.5812      0.0000
     0.338642                         -0.1276E+02  -0.2601E-15   0.1380E-15  -0.5622E+00       0.4145      0.5855      0.0000
     0.355574                         -0.1275E+02   0.3605E-14   0.1364E-14  -0.6005E+00       0.4103      0.5897      0.0000
     0.372506                         -0.1274E+02   0.3658E-14   0.2304E-14  -0.6395E+00       0.4060      0.5940      0.0000
     0.389438                         -0.1272E+02  -0.4183E-15   0.3143E-15  -0.6790E+00       0.4017      0.5983      0.0000
     0.406370                         -0.1271E+02  -0.2054E-14  -0.6784E-15  -0.7188E+00       0.3974      0.6026      0.0000
     0.423303                         -0.1270E+02  -0.1916E-14  -0.6056E-15  -0.7587E+00       0.3932      0.6068      0.0000
     0.440235                         -0.1269E+02  -0.4507E-14  -0.1310E-14  -0.7982E+00       0.3889      0.6111      0.0000
     0.457167                         -0.1268E+02  -0.1331E-14  -0.1295E-14  -0.8371E+00       0.3846      0.6154      0.0000
     0.474099                         -0.1267E+02   0.2896E-14   0.2070E-14  -0.8749E+00       0.3803      0.6197      0.0000
     0.491031                         -0.1266E+02   0.7269E-14   0.4952E-14  -0.9114E+00       0.3761      0.6239      0.0000
     0.507963                         -0.1265E+02   0.9021E-15   0.8381E-15  -0.9460E+00       0.3718      0.6282      0.0000
     0.524895                         -0.1264E+02   0.1126E-14   0.1594E-14  -0.9783E+00       0.3675      0.6325      0.0000
     0.541827                         -0.1263E+02   0.2298E-14   0.1564E-14  -0.1008E+01       0.3632      0.6368      0.0000
     0.558759                         -0.1263E+02  -0.1633E-14  -0.1224E-14  -0.1035E+01       0.3590      0.6410      0.0000
     0.575692                         -0.1262E+02  -0.8860E-15  -0.5568E-15  -0.1058E+01       0.3547      0.6453      0.0000
     0.592624                         -0.1262E+02   0.6906E-15   0.4708E-15  -0.1077E+01       0.3504      0.6496      0.0000
     0.609556                         -0.1262E+02   0.3391E-14   0.1256E-14  -0.1093E+01       0.3462      0.6538      0.0000
     0.626488                         -0.1261E+02  -0.8745E-15   0.1889E-15  -0.1104E+01       0.3419      0.6581      0.0000
     0.643420                         -0.1261E+02  -0.2492E-15   0.1211E-14  -0.1110E+01       0.3376      0.6624      0.0000
     0.660352                         -0.1261E+02  -0.2082E-15   0.5030E-15  -0.1113E+01       0.3333      0.6667      0.0000
     0.660352                         -0.1261E+02  -0.2082E-15   0.5030E-15  -0.1113E+01       0.3333      0.6667      0.0000
     0.694216                         -0.1261E+02  -0.1505E-14   0.1941E-14  -0.1104E+01       0.3248      0.6496      0.0000
     0.728080                         -0.1262E+02   0.7727E-16   0.6476E-15  -0.1078E+01       0.3162      0.6325      0.0000
     0.761945                         -0.1262E+02  -0.1263E-14   0.1483E-14  -0.1037E+01       0.3077      0.6154      0.0000
     0.795809                         -0.1263E+02  -0.4546E-14   0.2348E-14  -0.9830E+00       0.2991      0.5983      0.0000
     0.829673                         -0.1264E+02   0.3899E-17  -0.1407E-14  -0.9194E+00       0.2906      0.5812      0.0000
     0.863537                         -0.1265E+02  -0.3563E-14   0.2827E-14  -0.8491E+00       0.2821      0.5641      0.0000
     0.897401                         -0.1266E+02   0.4662E-14  -0.2448E-14  -0.7749E+00       0.2735      0.5470      0.0000
     0.931266                         -0.1266E+02  -0.1187E-13   0.5074E-14  -0.6992E+00       0.2650      0.5299      0.0000
     0.965130                         -0.1267E+02  -0.9912E-14   0.5595E-14  -0.6242E+00       0.2564      0.5128      0.0000
     0.998994                         -0.1267E+02   0.4240E-15  -0.2044E-14  -0.5516E+00       0.2479      0.4957      0.0000
     1.032858                         -0.1268E+02   0.7983E-14  -0.4429E-14  -0.4824E+00       0.2393      0.4786      0.0000
     1.066722                         -0.1268E+02  -0.6944E-14   0.1483E-14  -0.4176E+00       0.2308      0.4615      0.0000
     1.100587                         -0.1268E+02  -0.3669E-13   0.2283E-13  -0.3577E+00       0.2222      0.4444      0.0000
     1.134451                         -0.1268E+02  -0.7401E-14   0.3276E-14  -0.3029E+00       0.2137      0.4274      0.0000
     1.168315                         -0.1269E+02  -0.4860E-13   0.3115E-13  -0.2531E+00       0.2051      0.4103      0.0000
     1.202179                         -0.1269E+02   0.1481E-13  -0.1620E-13  -0.2080E+00       0.1966      0.3932      0.0000
     1.236044                         -0.1270E+02  -0.1667E-12   0.9552E-13  -0.1657E+00       0.1880      0.3761      0.0000
     1.269908                         -0.1271E+02  -0.1746E-11   0.1010E-11  -0.1158E+00       0.1795      0.3590      0.0000
     1.303772                         -0.1272E+02  -0.5020E-12   0.3186E-12   0.1218E+00       0.1709      0.3419      0.0000
     1.337636                         -0.1276E+02   0.9664E-10  -0.5560E-10   0.2909E+02       0.1624      0.3248      0.0000
