#   Iatom Jatom         RIJ(x, y, z)           |RIJ|   |RIJ0|(ang) M_I "ORB_I"   M_J "ORB_J"  param_type e_o  t_IJ  nn_class  t_IJ(eV)   lsoc_i  lrashba_i  stoner_i   local_U 
      8    28  -0.00000   1.41451   0.00000   1.41451   1.41450     8   cp1      28   cp1          cc      0    3     1        2.51430     0        0          0          0 
      8    21   1.22500  -0.70725   0.00000   1.41451   1.41450     8   cp1      21   cp1          cc      0    3     1        2.51430     0        0          0          0 
      9    12  -2.45000   0.00000   0.00000   2.45000   2.45000     9   cp1      12   cp1          cc      0    4     1        0.00000     8        0          0          0 
      9    16  -1.22500   2.12176   0.00000   2.45000   2.45000     9   cp1      16   cp1          cc      0    4     1        0.00000     8        0          0          0 
      9     9   0.00000   0.00000   0.00000   0.00000   0.00000     9   cp1       9   cp1          cc      1    0     0        0.00000     0        0         10          6 
      9    10   2.45000   0.00000   0.00000   2.45000   2.45000     9   cp1      10   cp1          cc      0    4     1        0.00000     8        0          0          0 
      9    13   1.22500   2.12176   0.00000   2.45000   2.45000     9   cp1      13   cp1          cc      0    4     1        0.00000     8        0          0          0 
      9    25  -1.22500  -0.70725   0.00000   1.41451   1.41450     9   cp1      25   cp1          cc      0    3     1        2.51430     0        0          0          0 
      9    26   1.22500  -0.70725   0.00000   1.41451   1.41450     9   cp1      26   cp1          cc      0    3     1        2.51430     0        0          0          0 
      9    29  -0.00000   1.41451   0.00000   1.41451   1.41450     9   cp1      29   cp1          cc      0    3     1        2.51430     0        0          0          0 
     10    10   0.00000   0.00000   0.00000   0.00000   0.00000    10   cp1      10   cp1          cc      1    0     0        0.00000     0        0         10          6 
     10    11   2.45000   0.00000   0.00000   2.45000   2.45000    10   cp1      11   cp1          cc      0    4     1        0.00000     8        0          0          0 
     10    13  -1.22500   2.12176   0.00000   2.45000   2.45000    10   cp1      13   cp1          cc      0    4     1        0.00000     8        0          0          0 
     10    14   1.22500   2.12176   0.00000   2.45000   2.45000    10   cp1      14   cp1          cc      0    4     1        0.00000     8        0          0          0 
     10    26  -1.22500  -0.70725   0.00000   1.41451   1.41450    10   cp1      26   cp1          cc      0    3     1        2.51430     0        0          0          0 
     10    27   1.22500  -0.70725   0.00000   1.41451   1.41450    10   cp1      27   cp1          cc      0    3     1        2.51430     0        0          0          0 
     10    30  -0.00000   1.41451   0.00000   1.41451   1.41450    10   cp1      30   cp1          cc      0    3     1        2.51430     0        0          0          0 
     11    11   0.00000   0.00000   0.00000   0.00000   0.00000    11   cp1      11   cp1          cc      1    0     0        0.00000     0        0         10          6 
